LANDING_YEAR,MANAGEMENT_GROUP_CODE,COMPLEX1_CODE,COMPLEX2_CODE,PACFIN_SPECIES_CODE,COMMON_NAME,TOTAL_LANDED_WEIGHT_MTONS,TOTAL_LANDED_WEIGHT_PPP,TOTAL_EXVESSEL_REVENUE,TOTAL_CONFIDENTIAL_FLAG
1993,GRND,FLAT,TRBT SUBTOTAL,,__TURBOTS,2720.6,,592957.42,*
1993,GRND,FLAT SUBTOTAL,,,__ALL FLATFISH,22067.8,,14714275.3,*
1993,GRND,MGRN,....,GRDR,UNSP. GRENADIERS,753.8,,189979.55,*
1993,GRND,MGRN,....,RATF,SPOTTED RATFISH,0,,0,*
1993,GRND,MGRN,SHRK,DSRK,SPINY DOGFISH,1270.2,,366123.13,*
1993,GRND,MGRN,SHRK,LSRK,LEOPARD SHARK,23.7,,36202.32,*
1993,GRND,MGRN,SHRK,SSRK,SOUPFIN SHARK,37.5,,61467.05,
1993,GRND,MGRN,SHRK SUBTOTAL,,__ALL SHARKS,1331.4,,463792.5,*
1993,GRND,MGRN,SKAT,USKT,UNSP. SKATE,54.7,,31298.86,*
1993,GRND,MGRN,SKAT SUBTOTAL,,__ALL SKATES & RAYS,54.7,,31298.86,*
1993,GRND,MGRN SUBTOTAL,,,__MISC. GROUNDFISH,2139.9,,685070.91,*
1993,GRND,ROCK,....,ARR1,NOM. AURORA ROCKFISH,0,,0,*
1993,GRND,ROCK,....,ARRA,AURORA ROCKFISH,130.8,,69826.86,
1993,GRND,ROCK,....,BANK,BANK ROCKFISH,334.1,,353697.67,
1993,GRND,ROCK,....,BCAC,BOCACCIO,1392.6,,1290466.56,
1993,GRND,ROCK,....,BCC1,NOM. BOCACCIO,339.2,,305339.97,
1993,GRND,ROCK,....,BGL1,NOM. BLACKGILL ROCKFISH,192.1,,261586.17,*
1993,GRND,ROCK,....,BLCK,BLACK ROCKFISH,240.7,,233426.04,*
1993,GRND,ROCK,....,BLGL,BLACKGILL ROCKFISH,224.3,,330118.66,
1993,GRND,ROCK,....,BLK1,NOM. BLACK ROCKFISH,12.4,,15509.93,*
1993,GRND,ROCK,....,BLU1,NOM. BLUE ROCKFISH,7.9,,10980.59,
1993,GRND,ROCK,....,BLUR,BLUE ROCKFISH,174.8,,246736.19,*
1993,GRND,ROCK,....,BNK1,NOM. BANK ROCKFISH,1,,1098.8,*
1993,GRND,ROCK,....,BRNZ,BRONZESPOTTED ROCKFISH,0.8,,1476,*
1993,GRND,ROCK,....,BRW1,NOM. BROWN ROCKFISH,1.3,,1299.54,*
1993,GRND,ROCK,....,BRWN,BROWN ROCKFISH,65,,141690.69,
1993,GRND,ROCK,....,BRZ1,NOM. BRONZESPOTTED ROCKFISH,0,,0,*
1993,GRND,ROCK,....,BYEL,BLACK AND YELLOW ROCKFISH,4.1,,13524.39,
1993,GRND,ROCK,....,BYL1,NOM. BLACK-AND-YELLOW ROCKFISH,0,,0,*
1993,GRND,ROCK,....,CHN1,NOM. CHINA ROCKFISH,3.1,,13014.53,*
1993,GRND,ROCK,....,CHNA,CHINA ROCKFISH,13.6,,20279.64,
1993,GRND,ROCK,....,CLP1,NOM. CHILIPEPPER,21.8,,26503.2,*
1993,GRND,ROCK,....,CLPR,CHILIPEPPER ROCKFISH,2346.6,,2158844.99,
1993,GRND,ROCK,....,CMEL,CHAMELEON ROCKFISH,1,,2053.51,*
1993,GRND,ROCK,....,CNR1,NOM. CANARY ROCKFISH,30,,31874.92,*
1993,GRND,ROCK,....,CNRY,CANARY ROCKFISH,2062.2,,1569265.66,
1993,GRND,ROCK,....,COP1,NOM. COPPER ROCKFISH,5.1,,11097.6,
1993,GRND,ROCK,....,COPP,COPPER ROCKFISH,66.3,,118826.08,
1993,GRND,ROCK,....,CWC1,NOM. COWCOD ROCKFISH,13.8,,37830.9,*
1993,GRND,ROCK,....,CWCD,COWCOD ROCKFISH,33,,36519.16,
1993,GRND,ROCK,....,DBRK,DARKBLOTCHED ROCKFISH,1185.8,,770363.96,*
1993,GRND,ROCK,....,FLAG,FLAG ROCKFISH,11.5,,17483.3,*
1993,GRND,ROCK,....,FLG1,NOM. FLAG ROCKFISH,0,,0,*
1993,GRND,ROCK,....,GBLC,GREENBLOTCHED ROCKFISH,8.7,,8890.67,*
1993,GRND,ROCK,....,GPH1,NOM. GOPHER ROCKFISH,0.1,,574.6,*
1993,GRND,ROCK,....,GPHR,GOPHER ROCKFISH,69.1,,199941.56,
1993,GRND,ROCK,....,GRAS,GRASS ROCKFISH,9.2,,64812.22,*
1993,GRND,ROCK,....,GRS1,NOM. GRASS ROCKFISH,1.1,,7257.7,*
1993,GRND,ROCK,....,GSP1,NOM. GREENSPOTTED ROCKFISH,0.4,,324.4,*
1993,GRND,ROCK,....,GSPT,GREENSPOTTED ROCKFISH,101,,134859.52,
1993,GRND,ROCK,....,GSR1,NOM. GREENSTRIPED ROCKFISH,0.3,,281.08,*
1993,GRND,ROCK,....,GSRK,GREENSTRIPED ROCKFISH,144.9,,88588.64,
1993,GRND,ROCK,....,HNY1,NOM. HONEYCOMB ROCKFISH,0,,0,*
1993,GRND,ROCK,....,KLP1,NOM. KELP ROCKFISH,2.6,,5666.47,*
1993,GRND,ROCK,....,KLPR,KELP ROCKFISH,5.5,,9748.09,*
1993,GRND,ROCK,....,MXRF,MEXICAN ROCKFISH,1.8,,3720.29,*
1993,GRND,ROCK,....,OLV1,NOM. OLIVE ROCKFISH,0.2,,341.25,
1993,GRND,ROCK,....,OLVE,OLIVE ROCKFISH,26.3,,50872.1,
1993,GRND,ROCK,....,ORCK,OTHER ROCKFISH,283.6,,240284.66,
1993,GRND,ROCK,....,PGMY,PYGMY ROCKFISH,2.5,,2428.4,
1993,GRND,ROCK,....,PNKR,PINK ROCKFISH,1.1,,2418.51,*
1993,GRND,ROCK,....,POP,PACIFIC OCEAN PERCH,1087.2,,725094.7,*
1993,GRND,ROCK,....,POP1,GEN. SHELF/SLOPE RF,44.7,,20714.14,*
1993,GRND,ROCK,....,POP2,NOM. POP,169.6,,116996.37,*
1993,GRND,ROCK,....,PRR1,NOM. PINKROSE ROCKFISH,0,,0,*
1993,GRND,ROCK,....,PUGT,PUGET SOUND ROCKFISH,0.1,,46.23,
1993,GRND,ROCK,....,QLBK,QUILLBACK ROCKFISH,6.6,,7766.29,*
1993,GRND,ROCK,....,RCK1,BOCACCIO+CHILIPEPPER RCKFSH,0,,0,*
1993,GRND,ROCK,....,RCK2,UNSP. BOLINA RCKFSH,4.3,,23342.69,*
1993,GRND,ROCK,....,RCK3,UNSP. DPWTR REDS RCKFSH,0,,0,*
1993,GRND,ROCK,....,RCK4,UNSP. REDS RCKFSH,4,,9630.29,
1993,GRND,ROCK,....,RCK5,UNSP. SMALL REDS RCKFSH,6.2,,5555.68,
1993,GRND,ROCK,....,RCK6,UNSP. ROSEFISH RCKFSH,3.7,,3239.5,*
1993,GRND,ROCK,....,RCK7,UNSP. GOPHER ROCKFISH,5.3,,18255.2,*
1993,GRND,ROCK,....,RDB1,NOM. REDBANDED ROCKFISH,0,,0,*
1993,GRND,ROCK,....,RDBD,REDBANDED ROCKFISH,65.6,,53651.51,
1993,GRND,ROCK,....,REDS,REDSTRIPE ROCKFISH,403.6,,231215.7,
1993,GRND,ROCK,....,REYE,ROUGHEYE ROCKFISH,175.6,,128381.74,
1993,GRND,ROCK,....,ROSY,ROSY ROCKFISH,14.2,,24027.61,
1993,GRND,ROCK,....,RST1,NOM. ROSETHORN ROCKFISH,0,,0,*
1993,GRND,ROCK,....,RSTN,ROSETHORN ROCKFISH,27.1,,15307.46,
1993,GRND,ROCK,....,SBLY,SHORTBELLY ROCKFISH,8.4,,4416.48,
1993,GRND,ROCK,....,SCR1,NOM. CALIFORNIA SCORPIONFISH,26.5,,94501.62,*
1993,GRND,ROCK,....,SHRP,SHARPCHIN ROCKFISH,393.7,,214563.76,
1993,GRND,ROCK,....,SLGR,SILVERGRAY ROCKFISH,138.8,,95522.39,*
1993,GRND,ROCK,....,SNOS,SPLITNOSE ROCKFISH,556.2,,371661.23,
1993,GRND,ROCK,....,SNS1,NOM. SPLITNOSE ROCKFISH,5.6,,3138.14,*
1993,GRND,ROCK,....,SPKL,SPECKLED ROCKFISH,29,,50346.54,
1993,GRND,ROCK,....,SQRS,SQUARESPOT ROCKFISH,0.2,,147.16,
1993,GRND,ROCK,....,SRKR,SHORTRAKER ROCKFISH,62.3,,44685.54,
1993,GRND,ROCK,....,STAR,STARRY ROCKFISH,25.5,,56215.43,
1993,GRND,ROCK,....,STR1,NOM. STARRY ROCKFISH,11.9,,41014.6,
1993,GRND,ROCK,....,STRK,STRIPETAIL ROCKFISH,42.2,,26570.97,
1993,GRND,ROCK,....,SWSP,SWORDSPINE ROCKFISH,0,,22.72,
1993,GRND,ROCK,....,TIGR,TIGER ROCKFISH,1.4,,1339.96,
1993,GRND,ROCK,....,TRE1,NOM. TREEFISH,0,,0,*
1993,GRND,ROCK,....,TREE,TREEFISH,1.1,,1911.67,
1993,GRND,ROCK,....,UPOP,UNSP. POP GROUP,0,,0,*
1993,GRND,ROCK,....,URCK,UNSP. ROCKFISH,1550.6,,1222711.54,*
1993,GRND,ROCK,....,VRM1,NOM. VERMILLION ROCKFISH,0.6,,1137.75,*
1993,GRND,ROCK,....,VRML,VERMILION ROCKFISH,353.2,,901427.34,
1993,GRND,ROCK,....,WDOW,WIDOW ROCKFISH,7812.7,,4958505.46,*
1993,GRND,ROCK,....,WDW1,NOM. WIDOW ROCKFISH,366.8,,234906.83,
1993,GRND,ROCK,....,YEY1,NOM. YELLOWEYE ROCKFISH,2.5,,5298.02,*
1993,GRND,ROCK,....,YEYE,YELLOWEYE ROCKFISH,251,,269191.96,
1993,GRND,ROCK,....,YMTH,YELLOWMOUTH ROCKFISH,474,,313281.24,
1993,GRND,ROCK,....,YTR1,NOM. YELLOWTAIL ROCKFISH,588,,397192.36,*
1993,GRND,ROCK,....,YTRK,YELLOWTAIL ROCKFISH,4637.8,,3311303.51,*
1993,GRND,ROCK,TRNY,LSPN,LONGSPINE THORNYHEAD,5032.1,,5263791.3,
1993,GRND,ROCK,TRNY,SSP1,NOM. SHORTSPINE THORNYHEAD,58,,57864.58,
1993,GRND,ROCK,TRNY,SSPN,SHORTSPINE THORNYHEAD,3543.5,,3635766.08,
1993,GRND,ROCK,TRNY,THDS,THORNYHEADS (MIXED),565.4,,590807.16,*
1993,GRND,ROCK,TRNY SUBTOTAL,,__THORNYHEADS COMPLEX,9199,,9548229.12,*
1993,GRND,ROCK SUBTOTAL,,,__ALL ROCKFISH,38130.1,,32464214.12,*
1993,GRND,ROND,....,CBZ1,NOM. CABEZON,18,,124606.19,
1993,GRND,ROND,....,CBZN,CABEZON,2.9,,3383.79,*
1993,GRND,ROND,....,KGL1,NOM. KELP GREENLING,0.8,,3664.93,*
1993,GRND,ROND,....,KLPG,KELP GREENLING,0.5,,477.18,
1993,GRND,ROND,....,LCD1,NOM. LINGCOD,690.8,,659364.38,
1993,GRND,ROND,....,LCOD,LINGCOD,1506.3,,1201175.72,
1993,GRND,ROND,....,PCOD,PACIFIC COD,1358.2,,972776.26,*
1993,GRND,ROND,....,PLCK,WALLEYE POLLOCK,0.2,,136.55,*
1993,GRND,ROND,....,PWHT,PACIFIC WHITING,42102.6,,2913155.38,*
1993,GRND,ROND,....,SABL,SABLEFISH,7047.7,,9343492.11,
1993,GRND,ROND SUBTOTAL,,,__ALL ROUNDFISH,52728,,15222232.49,*
1994,GRND,FLAT,....,BSOL,BUTTER SOLE,0,,0,*
1994,GRND,FLAT,....,CSOL,CURLFIN SOLE,2.1,,1369.22,*
1994,GRND,FLAT,....,DOVR,DOVER SOLE,4868.5,,3214528.37,*
1994,GRND,FLAT,....,DVR1,NOM. DOVER SOLE,4484.9,,2906519.72,
1994,GRND,FLAT,....,EGL1,NOM. ENGLISH SOLE,462.4,,379367.91,
1994,GRND,FLAT,....,EGLS,ENGLISH SOLE,660.8,,470502.29,*
1994,GRND,FLAT,....,FNTS,FANTAIL SOLE,0,,0,*
1994,GRND,FLAT,....,FSOL,FLATHEAD SOLE,0.9,,697.8,*
1994,GRND,FLAT,....,OFLT,OTHER FLATFISH,0,,0,*
1994,GRND,FLAT,....,PTR1,NOM. PETRALE SOLE,549.5,,1041924.96,
1994,GRND,FLAT,....,PTRL,PETRALE SOLE,825.5,,1510177.23,*
1994,GRND,FLAT,....,REX,REX SOLE,271.1,,182835.02,
1994,GRND,FLAT,....,REX1,NOM. REX SOLE,570,,475364.52,
1994,GRND,FLAT,....,RSL1,NOM. ROCK SOLE,3.7,,3527.87,*
1994,GRND,FLAT,....,RSOL,ROCK SOLE,6.8,,4892.71,*
1994,GRND,FLAT,....,SFL1,NOM. STARRY FLOUNDER,15.1,,16873.43,
1994,GRND,FLAT,....,SSO1,NOM. SAND SOLE,55.4,,94027.64,
1994,GRND,FLAT,....,SSOL,SAND SOLE,196.8,,320119.91,
1994,GRND,FLAT,....,STRY,STARRY FLOUNDER,71.5,,50585.23,
1994,GRND,FLAT,....,UFLT,UNSP. FLATFISH,27.4,,29462.06,*
1994,GRND,FLAT,SDAB,PDAB,PACIFIC SANDDAB,517,,330527.41,
1994,GRND,FLAT,SDAB,PDB1,NOM. PACIFIC SANDDAB,41.1,,20775.77,*
1994,GRND,FLAT,SDAB,UDAB,UNSP. SANDDABS,648,,531676.28,*
1994,GRND,FLAT,SDAB SUBTOTAL,,__SANDDABS,1206.1,,882979.46,*
1994,GRND,FLAT,TRBT,ART1,NOM. ARROWTOOTH FLOUNDER,73.4,,20966.4,
1994,GRND,FLAT,TRBT,ARTH,ARROWTOOTH FLOUNDER,3176.1,,688359.89,*
1994,GRND,FLAT,TRBT,UTRB,UNSP. TURBOTS,4.6,,2752.19,
1994,GRND,FLAT,TRBT SUBTOTAL,,__TURBOTS,3254.1,,712078.48,*
1994,GRND,FLAT SUBTOTAL,,,__ALL FLATFISH,17532.6,,12297833.83,*
1994,GRND,MGRN,....,GRDR,UNSP. GRENADIERS,927.6,,269704,*
1994,GRND,MGRN,....,RATF,SPOTTED RATFISH,0,,0,*
1994,GRND,MGRN,SHRK,DSRK,SPINY DOGFISH,1392.3,,428921.9,
1994,GRND,MGRN,SHRK,LSRK,LEOPARD SHARK,9.1,,14176.49,
1994,GRND,MGRN,SHRK,SSRK,SOUPFIN SHARK,37.6,,73515.24,
1994,GRND,MGRN,SHRK SUBTOTAL,,__ALL SHARKS,1439,,516613.63,
1994,GRND,MGRN,SKAT,CSKT,CALIFORNIA SKATE,0,,0,*
1994,GRND,MGRN,SKAT,USKT,UNSP. SKATE,68.1,,41335.6,*
1994,GRND,MGRN,SKAT SUBTOTAL,,__ALL SKATES & RAYS,68.1,,41335.6,*
1994,GRND,MGRN SUBTOTAL,,,__MISC. GROUNDFISH,2434.7,,827653.23,*
1994,GRND,ROCK,....,ARRA,AURORA ROCKFISH,94.7,,55343.16,
1994,GRND,ROCK,....,BANK,BANK ROCKFISH,354,,302608.47,
1994,GRND,ROCK,....,BCAC,BOCACCIO,979.1,,884757.15,
1994,GRND,ROCK,....,BCC1,NOM. BOCACCIO,189.6,,193710.26,
1994,GRND,ROCK,....,BGL1,NOM. BLACKGILL ROCKFISH,75.7,,120226.79,
1994,GRND,ROCK,....,BLCK,BLACK ROCKFISH,211.4,,232923.97,
1994,GRND,ROCK,....,BLGL,BLACKGILL ROCKFISH,303.1,,400453.25,
1994,GRND,ROCK,....,BLK1,NOM. BLACK ROCKFISH,100.5,,98947.13,*
1994,GRND,ROCK,....,BLU1,NOM. BLUE ROCKFISH,12.9,,18153.06,
1994,GRND,ROCK,....,BLUR,BLUE ROCKFISH,80.6,,92028.95,
1994,GRND,ROCK,....,BNK1,NOM. BANK ROCKFISH,0,,0,*
1994,GRND,ROCK,....,BRNZ,BRONZESPOTTED ROCKFISH,0.4,,710.49,*
1994,GRND,ROCK,....,BRW1,NOM. BROWN ROCKFISH,3.5,,11278.91,*
1994,GRND,ROCK,....,BRWN,BROWN ROCKFISH,18.4,,42465.28,*
1994,GRND,ROCK,....,BRZ1,NOM. BRONZESPOTTED ROCKFISH,0,,0,*
1994,GRND,ROCK,....,BYEL,BLACK AND YELLOW ROCKFISH,6.3,,22532.65,*
1994,GRND,ROCK,....,BYL1,NOM. BLACK-AND-YELLOW ROCKFISH,0,,0,*
1994,GRND,ROCK,....,CHN1,NOM. CHINA ROCKFISH,14,,72522.23,
1994,GRND,ROCK,....,CHNA,CHINA ROCKFISH,22.6,,48090.48,*
1994,GRND,ROCK,....,CLCO,CALICO ROCKFISH,0,,41.24,*
1994,GRND,ROCK,....,CLP1,NOM. CHILIPEPPER,263.6,,271507.14,
1994,GRND,ROCK,....,CLPR,CHILIPEPPER ROCKFISH,1609.8,,1444156.76,
1994,GRND,ROCK,....,CMEL,CHAMELEON ROCKFISH,0.7,,1027.29,
1994,GRND,ROCK,....,CNR1,NOM. CANARY ROCKFISH,38.7,,43457.02,
1994,GRND,ROCK,....,CNRY,CANARY ROCKFISH,1059.2,,953070.74,
1994,GRND,ROCK,....,COP1,NOM. COPPER ROCKFISH,14.1,,58653.76,*
1994,GRND,ROCK,....,COPP,COPPER ROCKFISH,24.9,,54684.05,
1994,GRND,ROCK,....,CWC1,NOM. COWCOD ROCKFISH,15,,39479.76,
1994,GRND,ROCK,....,CWCD,COWCOD ROCKFISH,20.1,,29329.29,
1994,GRND,ROCK,....,DBRK,DARKBLOTCHED ROCKFISH,851.3,,615403.7,
1994,GRND,ROCK,....,FLAG,FLAG ROCKFISH,6.5,,12024.69,*
1994,GRND,ROCK,....,FLG1,NOM. FLAG ROCKFISH,0,,0,*
1994,GRND,ROCK,....,GBLC,GREENBLOTCHED ROCKFISH,10.4,,14538.38,*
1994,GRND,ROCK,....,GPH1,NOM. GOPHER ROCKFISH,14.1,,35529.7,*
1994,GRND,ROCK,....,GPHR,GOPHER ROCKFISH,34.4,,91507.5,*
1994,GRND,ROCK,....,GRAS,GRASS ROCKFISH,3.9,,5923.65,
1994,GRND,ROCK,....,GRS1,NOM. GRASS ROCKFISH,30.9,,280840.35,
1994,GRND,ROCK,....,GSP1,NOM. GREENSPOTTED ROCKFISH,8.1,,19042.3,*
1994,GRND,ROCK,....,GSPT,GREENSPOTTED ROCKFISH,92.9,,128593.24,
1994,GRND,ROCK,....,GSR1,NOM. GREENSTRIPED ROCKFISH,1.5,,1115.45,
1994,GRND,ROCK,....,GSRK,GREENSTRIPED ROCKFISH,186.5,,111532.49,
1994,GRND,ROCK,....,KLP1,NOM. KELP ROCKFISH,2.9,,9866.28,
1994,GRND,ROCK,....,KLPR,KELP ROCKFISH,2.9,,4361.87,*
1994,GRND,ROCK,....,OLV1,NOM. OLIVE ROCKFISH,0,,48.7,*
1994,GRND,ROCK,....,OLVE,OLIVE ROCKFISH,25.3,,34288.31,*
1994,GRND,ROCK,....,ORCK,OTHER ROCKFISH,207.1,,207120.26,
1994,GRND,ROCK,....,PGMY,PYGMY ROCKFISH,10.3,,4796,
1994,GRND,ROCK,....,PNKR,PINK ROCKFISH,3.4,,4635.25,
1994,GRND,ROCK,....,POP,PACIFIC OCEAN PERCH,857.9,,633076.41,*
1994,GRND,ROCK,....,POP1,GEN. SHELF/SLOPE RF,51,,24468.8,*
1994,GRND,ROCK,....,POP2,NOM. POP,115.9,,85336.67,*
1994,GRND,ROCK,....,PRR1,NOM. PINKROSE ROCKFISH,0,,0,*
1994,GRND,ROCK,....,QLB1,NOM. QUILLBACK ROCKFISH,1.3,,4087.51,
1994,GRND,ROCK,....,QLBK,QUILLBACK ROCKFISH,18.8,,46875.8,*
1994,GRND,ROCK,....,RCK2,UNSP. BOLINA RCKFSH,21.4,,111976.16,*
1994,GRND,ROCK,....,RCK3,UNSP. DPWTR REDS RCKFSH,0,,0,*
1994,GRND,ROCK,....,RCK4,UNSP. REDS RCKFSH,67.8,,176046.35,
1994,GRND,ROCK,....,RCK5,UNSP. SMALL REDS RCKFSH,34.3,,61862.98,
1994,GRND,ROCK,....,RCK6,UNSP. ROSEFISH RCKFSH,1.4,,1451.95,
1994,GRND,ROCK,....,RCK7,UNSP. GOPHER ROCKFISH,35.6,,168087.59,*
1994,GRND,ROCK,....,RCK8,CANARY+VERMILION RCKFSH,0,,0,*
1994,GRND,ROCK,....,RCK9,BLACK+BLUE ROCKFISH,0.3,,1224.5,*
1994,GRND,ROCK,....,RDB1,NOM. REDBANDED ROCKFISH,2.8,,4700.61,*
1994,GRND,ROCK,....,RDBD,REDBANDED ROCKFISH,61.3,,50794.39,*
1994,GRND,ROCK,....,REDS,REDSTRIPE ROCKFISH,399.5,,241203.92,
1994,GRND,ROCK,....,REYE,ROUGHEYE ROCKFISH,136.5,,107480.85,
1994,GRND,ROCK,....,ROS1,NOM. ROSY ROCKFISH,0,,0,*
1994,GRND,ROCK,....,ROSY,ROSY ROCKFISH,21,,28753.91,*
1994,GRND,ROCK,....,RST1,NOM. ROSETHORN ROCKFISH,4.5,,4627.91,*
1994,GRND,ROCK,....,RSTN,ROSETHORN ROCKFISH,41.7,,22336.26,
1994,GRND,ROCK,....,SBL1,NOM. SHORTBELLY ROCKFISH,2.7,,888.63,*
1994,GRND,ROCK,....,SBLY,SHORTBELLY ROCKFISH,40.4,,18751.87,*
1994,GRND,ROCK,....,SCR1,NOM. CALIFORNIA SCORPIONFISH,51.8,,181921.02,
1994,GRND,ROCK,....,SHRP,SHARPCHIN ROCKFISH,440.2,,250257.87,
1994,GRND,ROCK,....,SLGR,SILVERGRAY ROCKFISH,103.4,,79379.27,
1994,GRND,ROCK,....,SNOS,SPLITNOSE ROCKFISH,471.4,,298909.19,
1994,GRND,ROCK,....,SNS1,NOM. SPLITNOSE ROCKFISH,0,,0,*
1994,GRND,ROCK,....,SPK1,NOM. SPECKLED ROCKFISH,0,,0,*
1994,GRND,ROCK,....,SPKL,SPECKLED ROCKFISH,18.7,,27007.95,*
1994,GRND,ROCK,....,SQR1,NOM. SQUARESPOT,0,,0,*
1994,GRND,ROCK,....,SQRS,SQUARESPOT ROCKFISH,0,,90.85,
1994,GRND,ROCK,....,SRKR,SHORTRAKER ROCKFISH,42.5,,32178.94,
1994,GRND,ROCK,....,STAR,STARRY ROCKFISH,33.5,,64042.17,*
1994,GRND,ROCK,....,STR1,NOM. STARRY ROCKFISH,8.5,,24511.7,*
1994,GRND,ROCK,....,STRK,STRIPETAIL ROCKFISH,111.8,,73093.12,
1994,GRND,ROCK,....,SWSP,SWORDSPINE ROCKFISH,0.1,,166.36,
1994,GRND,ROCK,....,TIGR,TIGER ROCKFISH,0.7,,694.9,*
1994,GRND,ROCK,....,TRE1,NOM. TREEFISH,0.1,,351.55,
1994,GRND,ROCK,....,TREE,TREEFISH,0.2,,290.68,*
1994,GRND,ROCK,....,UPOP,UNSP. POP GROUP,0,,0,*
1994,GRND,ROCK,....,URCK,UNSP. ROCKFISH,734,,783630.01,
1994,GRND,ROCK,....,VRM1,NOM. VERMILLION ROCKFISH,4.3,,8332.93,
1994,GRND,ROCK,....,VRML,VERMILION ROCKFISH,325,,720231.15,
1994,GRND,ROCK,....,WDOW,WIDOW ROCKFISH,5937.3,,4136614.09,*
1994,GRND,ROCK,....,WDW1,NOM. WIDOW ROCKFISH,434.4,,308799.83,*
1994,GRND,ROCK,....,YEY1,NOM. YELLOWEYE ROCKFISH,2.1,,4313.12,*
1994,GRND,ROCK,....,YEYE,YELLOWEYE ROCKFISH,162.3,,210961.74,
1994,GRND,ROCK,....,YMTH,YELLOWMOUTH ROCKFISH,241.2,,166970.31,
1994,GRND,ROCK,....,YTR1,NOM. YELLOWTAIL ROCKFISH,599.2,,444254.57,*
1994,GRND,ROCK,....,YTRK,YELLOWTAIL ROCKFISH,4818.8,,3661603.8,
1994,GRND,ROCK,TRNY,LSPN,LONGSPINE THORNYHEAD,4414.8,,7138578.58,
1994,GRND,ROCK,TRNY,SSP1,NOM. SHORTSPINE THORNYHEAD,13.9,,30874.48,*
1994,GRND,ROCK,TRNY,SSPN,SHORTSPINE THORNYHEAD,3266.9,,5086810.16,
1994,GRND,ROCK,TRNY,THDS,THORNYHEADS (MIXED),345.4,,618433.82,
1994,GRND,ROCK,TRNY SUBTOTAL,,__THORNYHEADS COMPLEX,8041,,12874697.04,*
1994,GRND,ROCK SUBTOTAL,,,__ALL ROCKFISH,31503.9,,33220664.63,*
1994,GRND,ROND,....,CBZ1,NOM. CABEZON,37.8,,274971.29,
1994,GRND,ROND,....,CBZN,CABEZON,10.1,,15633.89,*
1994,GRND,ROND,....,KGL1,NOM. KELP GREENLING,1.4,,8284.42,
1994,GRND,ROND,....,KLPG,KELP GREENLING,0.2,,285.98,
1994,GRND,ROND,....,LCD1,NOM. LINGCOD,568,,587652.23,*
1994,GRND,ROND,....,LCOD,LINGCOD,1318.6,,1149962.39,
1994,GRND,ROND,....,PCOD,PACIFIC COD,865.2,,641479.87,*
1994,GRND,ROND,....,PLCK,WALLEYE POLLOCK,0,,0,*
1994,GRND,ROND,....,PWHT,PACIFIC WHITING,73616.1,,5042344.67,
1994,GRND,ROND,....,SABL,SABLEFISH,6234.3,,13132534.21,
1994,GRND,ROND SUBTOTAL,,,__ALL ROUNDFISH,82651.7,,20853148.95,*
1995,GRND,FLAT,....,BMO1,NOM. BIGMOUTH SOLE,0,,0,*
1995,GRND,FLAT,....,BSOL,BUTTER SOLE,0,,0,*
1995,GRND,FLAT,....,CSOL,CURLFIN SOLE,0.9,,637.93,*
1995,GRND,FLAT,....,DOVR,DOVER SOLE,4465.2,,3313479.47,*
1995,GRND,FLAT,....,DVR1,NOM. DOVER SOLE,6089.2,,4295954.91,
1995,GRND,FLAT,....,EGL1,NOM. ENGLISH SOLE,499.5,,426140.09,
1995,GRND,FLAT,....,EGLS,ENGLISH SOLE,633.5,,502999.41,*
1995,GRND,FLAT,....,FNTS,FANTAIL SOLE,0,,0,*
1995,GRND,FLAT,....,FSOL,FLATHEAD SOLE,0.7,,511.19,*
1995,GRND,FLAT,....,HTRB,HORNYHEAD TURBOT,0,,0,*
1995,GRND,FLAT,....,OFLT,OTHER FLATFISH,0,,0,*
1995,GRND,FLAT,....,PTR1,NOM. PETRALE SOLE,592,,1192614.04,
1995,GRND,FLAT,....,PTRL,PETRALE SOLE,1066.3,,2293347.05,*
1995,GRND,FLAT,....,REX,REX SOLE,239.3,,182869.13,
1995,GRND,FLAT,....,REX1,NOM. REX SOLE,687.7,,599217.64,
1995,GRND,FLAT,....,RSL1,NOM. ROCK SOLE,7.1,,7246.6,*
1995,GRND,FLAT,....,RSOL,ROCK SOLE,0.7,,563.01,*
1995,GRND,FLAT,....,SFL1,NOM. STARRY FLOUNDER,11.5,,14468.42,
1995,GRND,FLAT,....,SSO1,NOM. SAND SOLE,37,,65729.89,
1995,GRND,FLAT,....,SSOL,SAND SOLE,100.9,,167226.59,*
1995,GRND,FLAT,....,STRY,STARRY FLOUNDER,49.7,,33781.36,*
1995,GRND,FLAT,....,UFLT,UNSP. FLATFISH,47.7,,56935.43,
1995,GRND,FLAT,SDAB,PDAB,PACIFIC SANDDAB,682.1,,410062.44,
1995,GRND,FLAT,SDAB,PDB1,NOM. PACIFIC SANDDAB,4.4,,1108.22,*
1995,GRND,FLAT,SDAB,UDAB,UNSP. SANDDABS,673,,539553.14,*
1995,GRND,FLAT,SDAB SUBTOTAL,,__SANDDABS,1359.5,,950723.8,*
1995,GRND,FLAT,TRBT,ART1,NOM. ARROWTOOTH FLOUNDER,117.7,,31591.16,*
1995,GRND,FLAT,TRBT,ARTH,ARROWTOOTH FLOUNDER,2202.6,,539876.78,*
1995,GRND,FLAT,TRBT,UTRB,UNSP. TURBOTS,6.3,,2931.64,*
